_id,city,county_fips,county_fips_all,county_name,county_names_all,county_weights,density,imprecise,lat,lng,military,parent_zcta,population,state_id,state_name,timezone,zcta,zip
5e4e00d4ab1cf3ecceab2ec8,Beverly,25009,25009,Essex,Essex,{'25009':100},1010.7,False,42.5681,-70.86273,False,,41731,MA,Massachusetts,America/New_York,True,1915
5e4e00d4ab1cf3ecceab2ec9,Boxford,25009,25009,Essex,Essex,{'25009':100},130.5,False,42.68152,-71.01897,False,,8270,MA,Massachusetts,America/New_York,True,1921
5e4e00d4ab1cf3ecceab2eca,Byfield,25009,25009,Essex,Essex,{'25009':100},125.1,False,42.75872,-70.91448,False,,3276,MA,Massachusetts,America/New_York,True,1922
5e4e00d4ab1cf3ecceab2ecb,Danvers,25009,25009,Essex,Essex,{'25009':100},770.2,False,42.57399,-70.94926,False,,27457,MA,Massachusetts,America/New_York,True,1923
5e4e00d4ab1cf3ecceab2ecc,Essex,25009,25009,Essex,Essex,{'25009':100},96.9,False,42.63474,-70.77689,False,,3713,MA,Massachusetts,America/New_York,True,1929
5e4e00d4ab1cf3ecceab2ecd,Gloucester,25009,25009,Essex,Essex,{'25009':100},424.3,False,42.62589,-70.68968,False,,30049,MA,Massachusetts,America/New_York,True,1930
5e4e00d4ab1cf3ecceab2ece,Hathorne,25009,25009,Essex,Essex,{'25009':100},798.0,False,42.58573,-70.98403,False,,174,MA,Massachusetts,America/New_York,True,1937
5e4e00d4ab1cf3ecceab2ecf,Ipswich,25009,25009,Essex,Essex,{'25009':100},167.2,False,42.68365,-70.84325,False,,13901,MA,Massachusetts,America/New_York,True,1938
5e4e00d4ab1cf3ecceab2ed0,Lynnfield,25009,25009|25017,Essex,Essex|Middlesex,"{'25009':98.36,'25017':1.64}",443.4,False,42.53456,-71.03757,False,,13484,MA,Massachusetts,America/New_York,True,1940
5e4e00d4ab1cf3ecceab2ed1,Manchester,25009,25009,Essex,Essex,{'25009':100},214.9,False,42.58154,-70.76825,False,,5370,MA,Massachusetts,America/New_York,True,1944
5e4e00d4ab1cf3ecceab2ed2,Marblehead,25009,25009,Essex,Essex,{'25009':100},1743.5,False,42.49911,-70.86368,False,,20488,MA,Massachusetts,America/New_York,True,1945
5e4e00d4ab1cf3ecceab2ed3,Middleton,25009,25009,Essex,Essex,{'25009':100},258.1,False,42.60432,-71.01642,False,,9779,MA,Massachusetts,America/New_York,True,1949
5e4e00d4ab1cf3ecceab2ed4,Newburyport,25009,25009,Essex,Essex,{'25009':100},805.3,False,42.81237,-70.88787,False,,17990,MA,Massachusetts,America/New_York,True,1950
5e4e00d4ab1cf3ecceab2ed5,Newbury,25009,25009,Essex,Essex,{'25009':100},99.7,False,42.77803,-70.84977,False,,3755,MA,Massachusetts,America/New_York,True,1951
5e4e00d4ab1cf3ecceab2ed6,Salisbury,25009,25009,Essex,Essex,{'25009':100},208.0,False,42.84654,-70.86162,False,,9227,MA,Massachusetts,America/New_York,True,1952
5e4e00d4ab1cf3ecceab2ed7,Peabody,25009,25009,Essex,Essex,{'25009':100},1228.5,False,42.53372,-70.97223,False,,52564,MA,Massachusetts,America/New_York,True,1960
5e4e00d4ab1cf3ecceab2ed8,Rockport,25009,25009,Essex,Essex,{'25009':100},384.1,False,42.65435,-70.6222,False,,7212,MA,Massachusetts,America/New_York,True,1966
5e4e00d4ab1cf3ecceab2ed9,Rowley,25009,25009,Essex,Essex,{'25009':100},129.3,False,42.72121,-70.89293,False,,6298,MA,Massachusetts,America/New_York,True,1969
5e4e00d4ab1cf3ecceab2eda,Salem,25009,25009,Essex,Essex,{'25009':100},1956.6,False,42.5126,-70.90376,False,,43155,MA,Massachusetts,America/New_York,True,1970
5e4e00d4ab1cf3ecceab2edb,South Hamilton,25009,25009,Essex,Essex,{'25009':100},211.4,False,42.62676,-70.85795,False,,8020,MA,Massachusetts,America/New_York,True,1982
5e4e00d4ab1cf3ecceab2edc,Topsfield,25009,25009,Essex,Essex,{'25009':100},197.4,False,42.63728,-70.94257,False,,6551,MA,Massachusetts,America/New_York,True,1983
5e4e00d4ab1cf3ecceab2edd,Wenham,25009,25009,Essex,Essex,{'25009':100},245.8,False,42.60083,-70.88251,False,,5208,MA,Massachusetts,America/New_York,True,1984
5e4e00d4ab1cf3ecceab2ede,West Newbury,25009,25009,Essex,Essex,{'25009':100},121.6,False,42.79391,-70.96907,False,,4581,MA,Massachusetts,America/New_York,True,1985
5e4e00d4ab1cf3ecceab2edf,Bellingham,25021,25021,Norfolk,Norfolk,{'25021':100},343.8,False,42.07773,-71.47408,False,,17016,MA,Massachusetts,America/New_York,True,2019
5e4e00d4ab1cf3ecceab2ee0,Canton,25021,25021,Norfolk,Norfolk,{'25021':100},443.1,False,42.17514,-71.12656,False,,23134,MA,Massachusetts,America/New_York,True,2021
5e4e00d4ab1cf3ecceab2ee1,Cohasset,25021,25021,Norfolk,Norfolk,{'25021':100},297.6,False,42.23604,-70.81903,False,,8449,MA,Massachusetts,America/New_York,True,2025
5e4e00d4ab1cf3ecceab2ee2,Dedham,25021,25021,Norfolk,Norfolk,{'25021':100},931.2,False,42.24671,-71.17777,False,,25360,MA,Massachusetts,America/New_York,True,2026
5e4e00d4ab1cf3ecceab2ee3,Dover,25021,25021,Norfolk,Norfolk,{'25021':100},142.9,False,42.23663,-71.28418,False,,5987,MA,Massachusetts,America/New_York,True,2030
5e4e00d4ab1cf3ecceab2ee4,East Walpole,25021,25021,Norfolk,Norfolk,{'25021':100},697.6,False,42.15491,-71.21548,False,,4455,MA,Massachusetts,America/New_York,True,2032
5e4e00d4ab1cf3ecceab2ee5,Foxboro,25021,25021,Norfolk,Norfolk,{'25021':100},327.9,False,42.06266,-71.24613,False,,17535,MA,Massachusetts,America/New_York,True,2035
5e4e00d4ab1cf3ecceab2ee6,Franklin,25021,25021,Norfolk,Norfolk,{'25021':100},458.5,False,42.08623,-71.41127,False,,33022,MA,Massachusetts,America/New_York,True,2038
5e4e00d4ab1cf3ecceab2ee7,Hingham,25023,25023,Plymouth,Plymouth,{'25023':100},385.7,False,42.21678,-70.88499,False,,23298,MA,Massachusetts,America/New_York,True,2043
5e4e00d4ab1cf3ecceab2ee8,Hull,25023,25023,Plymouth,Plymouth,{'25023':100},1492.9,False,42.28436,-70.88269,False,,10424,MA,Massachusetts,America/New_York,True,2045
5e4e00d4ab1cf3ecceab2ee9,Humarock,25023,25023,Plymouth,Plymouth,{'25023':100},290.6,False,42.13346,-70.68674,False,,92,MA,Massachusetts,America/New_York,True,2047
5e4e00d4ab1cf3ecceab2eea,Mansfield,25005,25005,Bristol,Bristol,{'25005':100},445.3,False,42.01626,-71.21868,False,,23761,MA,Massachusetts,America/New_York,True,2048
5e4e00d4ab1cf3ecceab2eeb,Marshfield,25023,25023,Plymouth,Plymouth,{'25023':100},337.4,False,42.11488,-70.71476,False,,26152,MA,Massachusetts,America/New_York,True,2050
5e4e00d4ab1cf3ecceab2eec,Medfield,25021,25021,Norfolk,Norfolk,{'25021':100},322.3,False,42.18481,-71.305,False,,12748,MA,Massachusetts,America/New_York,True,2052
5e4e00d4ab1cf3ecceab2eed,Medway,25021,25021,Norfolk,Norfolk,{'25021':100},426.5,False,42.15352,-71.42904,False,,13244,MA,Massachusetts,America/New_York,True,2053
5e4e00d4ab1cf3ecceab2eee,Millis,25021,25021,Norfolk,Norfolk,{'25021':100},253.4,False,42.16933,-71.36255,False,,8202,MA,Massachusetts,America/New_York,True,2054
5e4e00d4ab1cf3ecceab2eef,Norfolk,25021,25021,Norfolk,Norfolk,{'25021':100},285.3,False,42.11637,-71.32963,False,,11317,MA,Massachusetts,America/New_York,True,2056
5e4e00d4ab1cf3ecceab2ef0,Norwell,25023,25023,Plymouth,Plymouth,{'25023':100},193.7,False,42.16074,-70.81774,False,,10987,MA,Massachusetts,America/New_York,True,2061
5e4e00d4ab1cf3ecceab2ef1,Norwood,25021,25021,Norfolk,Norfolk,{'25021':100},1066.4,False,42.18604,-71.19492,False,,29201,MA,Massachusetts,America/New_York,True,2062
5e4e00d4ab1cf3ecceab2ef2,Scituate,25023,25023,Plymouth,Plymouth,{'25023':100},402.3,False,42.20146,-70.76181,False,,18101,MA,Massachusetts,America/New_York,True,2066
5e4e00d4ab1cf3ecceab2ef3,Sharon,25021,25021,Norfolk,Norfolk,{'25021':100},297.7,False,42.10811,-71.18143,False,,18377,MA,Massachusetts,America/New_York,True,2067
5e4e00d4ab1cf3ecceab2ef4,South Walpole,25021,25021,Norfolk,Norfolk,{'25021':100},679.2,False,42.10278,-71.27208,False,,1696,MA,Massachusetts,America/New_York,True,2071
5e4e00d4ab1cf3ecceab2ef5,Stoughton,25021,25021,Norfolk,Norfolk,{'25021':100},647.9,False,42.11922,-71.10188,False,,28534,MA,Massachusetts,America/New_York,True,2072
5e4e00d4ab1cf3ecceab2ef6,Walpole,25021,25021,Norfolk,Norfolk,{'25021':100},397.9,False,42.14651,-71.25883,False,,19378,MA,Massachusetts,America/New_York,True,2081
5e4e00d4ab1cf3ecceab2ef7,Westwood,25021,25021,Norfolk,Norfolk,{'25021':100},518.6,False,42.22025,-71.21068,False,,15880,MA,Massachusetts,America/New_York,True,2090
5e4e00d4ab1cf3ecceab2ef8,Wrentham,25021,25021,Norfolk,Norfolk,{'25021':100},194.9,False,42.0513,-71.35522,False,,11734,MA,Massachusetts,America/New_York,True,2093
5e4e00d4ab1cf3ecceab2ef9,Boston,25025,25025,Suffolk,Suffolk,{'25025':100},10824.7,False,42.35767,-71.06505,False,,4082,MA,Massachusetts,America/New_York,True,2108
5e4e00d4ab1cf3ecceab2efa,Boston,25025,25025,Suffolk,Suffolk,{'25025':100},8401.7,False,42.36474,-71.05301,False,,3853,MA,Massachusetts,America/New_York,True,2109
5e4e00d4ab1cf3ecceab2efb,Boston,25025,25025,Suffolk,Suffolk,{'25025':100},3693.1,False,42.35831,-71.05175,False,,2449,MA,Massachusetts,America/New_York,True,2110
5e4e00d4ab1cf3ecceab2efc,Boston,25025,25025,Suffolk,Suffolk,{'25025':100},10543.8,False,42.35007,-71.05911,False,,7926,MA,Massachusetts,America/New_York,True,2111
5e4e00d4ab1cf3ecceab2efd,Boston,25025,25025,Suffolk,Suffolk,{'25025':100},26621.1,False,42.36542,-71.0554,False,,7531,MA,Massachusetts,America/New_York,True,2113
5e4e00d4ab1cf3ecceab2efe,Boston,25025,25025,Suffolk,Suffolk,{'25025':100},10322.8,False,42.36316,-71.06732,False,,13516,MA,Massachusetts,America/New_York,True,2114
5e4e00d4ab1cf3ecceab2eff,Boston,25025,25025,Suffolk,Suffolk,{'25025':100},15513.0,False,42.34108,-71.09458,False,,29108,MA,Massachusetts,America/New_York,True,2115
5e4e00d4ab1cf3ecceab2f00,Boston,25025,25025,Suffolk,Suffolk,{'25025':100},12631.6,False,42.3506,-71.07566,False,,23118,MA,Massachusetts,America/New_York,True,2116
5e4e00d4ab1cf3ecceab2f01,Boston,25025,25025,Suffolk,Suffolk,{'25025':100},9331.3,False,42.33818,-71.07072,False,,27830,MA,Massachusetts,America/New_York,True,2118
5e4e00d4ab1cf3ecceab2f02,Roxbury,25025,25025,Suffolk,Suffolk,{'25025':100},6125.8,False,42.3241,-71.08483,False,,28199,MA,Massachusetts,America/New_York,True,2119
5e4e00d4ab1cf3ecceab2f03,Roxbury Crossing,25025,25025,Suffolk,Suffolk,{'25025':100},9444.0,False,42.3321,-71.09637,False,,14928,MA,Massachusetts,America/New_York,True,2120
5e4e00d4ab1cf3ecceab2f04,Dorchester,25025,25025,Suffolk,Suffolk,{'25025':100},5746.9,False,42.30589,-71.08586,False,,29919,MA,Massachusetts,America/New_York,True,2121
5e4e00d4ab1cf3ecceab2f05,Dorchester,25025,25025,Suffolk,Suffolk,{'25025':100},4454.7,False,42.30007,-71.03352,False,,25059,MA,Massachusetts,America/New_York,True,2122
5e4e00d4ab1cf3ecceab2f06,Dorchester Center,25025,25025,Suffolk,Suffolk,{'25025':100},6159.0,False,42.28572,-71.07105,False,,55821,MA,Massachusetts,America/New_York,True,2124
5e4e00d4ab1cf3ecceab2f07,Dorchester,25025,25025,Suffolk,Suffolk,{'25025':100},6028.8,False,42.31544,-71.05594,False,,34358,MA,Massachusetts,America/New_York,True,2125
5e4e00d4ab1cf3ecceab2f08,Mattapan,25025,25025,Suffolk,Suffolk,{'25025':100},4746.0,False,42.27434,-71.09383,False,,29591,MA,Massachusetts,America/New_York,True,2126
5e4e00d4ab1cf3ecceab2f09,South Boston,25025,25025,Suffolk,Suffolk,{'25025':100},6068.8,False,42.33479,-71.03901,False,,36898,MA,Massachusetts,America/New_York,True,2127
5e4e00d4ab1cf3ecceab2f0a,East Boston,25025,25025,Suffolk,Suffolk,{'25025':100},3224.2,False,42.37268,-71.01652,False,,46927,MA,Massachusetts,America/New_York,True,2128
5e4e00d4ab1cf3ecceab2f0b,Charlestown,25025,25025,Suffolk,Suffolk,{'25025':100},4697.9,False,42.37975,-71.06169,False,,19414,MA,Massachusetts,America/New_York,True,2129
5e4e00d4ab1cf3ecceab2f0c,Jamaica Plain,25025,25025,Suffolk,Suffolk,{'25025':100},4099.6,False,42.30986,-71.11487,False,,40377,MA,Massachusetts,America/New_York,True,2130
5e4e00d4ab1cf3ecceab2f0d,Roslindale,25025,25025,Suffolk,Suffolk,{'25025':100},4451.7,False,42.28463,-71.12653,False,,33771,MA,Massachusetts,America/New_York,True,2131
5e4e00d4ab1cf3ecceab2f0e,West Roxbury,25025,25025,Suffolk,Suffolk,{'25025':100},2190.0,False,42.28025,-71.16145,False,,28487,MA,Massachusetts,America/New_York,True,2132
5e4e00d4ab1cf3ecceab2f0f,Allston,25025,25025,Suffolk,Suffolk,{'25025':100},6259.7,False,42.35787,-71.12941,False,,19424,MA,Massachusetts,America/New_York,True,2134
5e4e00d4ab1cf3ecceab2f10,Brighton,25025,25025,Suffolk,Suffolk,{'25025':100},6270.6,False,42.34981,-71.15386,False,,44760,MA,Massachusetts,America/New_York,True,2135
5e4e00d4ab1cf3ecceab2f11,Hyde Park,25025,25025,Suffolk,Suffolk,{'25025':100},2395.9,False,42.25533,-71.12934,False,,34223,MA,Massachusetts,America/New_York,True,2136
5e4e00d4ab1cf3ecceab2f12,Cambridge,25017,25017,Middlesex,Middlesex,{'25017':100},5116.3,False,42.38004,-71.13463,False,,38835,MA,Massachusetts,America/New_York,True,2138
5e4e00d4ab1cf3ecceab2f13,Cambridge,25017,25017,Middlesex,Middlesex,{'25017':100},9009.3,False,42.36253,-71.10302,False,,38272,MA,Massachusetts,America/New_York,True,2139
5e4e00d4ab1cf3ecceab2f14,Cambridge,25017,25017,Middlesex,Middlesex,{'25017':100},5888.0,False,42.39327,-71.13323,False,,21338,MA,Massachusetts,America/New_York,True,2140
5e4e00d4ab1cf3ecceab2f15,Cambridge,25017,25017,Middlesex,Middlesex,{'25017':100},7142.9,False,42.36999,-71.08265,False,,14052,MA,Massachusetts,America/New_York,True,2141
5e4e00d4ab1cf3ecceab2f16,Cambridge,25017,25017,Middlesex,Middlesex,{'25017':100},4363.1,False,42.36195,-71.082,False,,3294,MA,Massachusetts,America/New_York,True,2142
5e4e00d4ab1cf3ecceab2f17,Somerville,25017,25017,Middlesex,Middlesex,{'25017':100},6130.0,False,42.38145,-71.09684,False,,26151,MA,Massachusetts,America/New_York,True,2143
5e4e00d4ab1cf3ecceab2f18,Somerville,25017,25017,Middlesex,Middlesex,{'25017':100},8522.8,False,42.40074,-71.12194,False,,25277,MA,Massachusetts,America/New_York,True,2144
5e4e00d4ab1cf3ecceab2f19,Somerville,25017,25017,Middlesex,Middlesex,{'25017':100},7035.9,False,42.39204,-71.08958,False,,26868,MA,Massachusetts,America/New_York,True,2145
5e4e00d4ab1cf3ecceab2f1a,Malden,25017,25017,Middlesex,Middlesex,{'25017':100},4553.7,False,42.43048,-71.0576,False,,61354,MA,Massachusetts,America/New_York,True,2148
5e4e00d4ab1cf3ecceab2f1b,Everett,25017,25017|25025,Middlesex,Middlesex|Suffolk,"{'25017':100,'25025':0}",4686.6,False,42.40642,-71.05447,False,,45596,MA,Massachusetts,America/New_York,True,2149
5e4e00d4ab1cf3ecceab2f1c,Chelsea,25025,25025,Suffolk,Suffolk,{'25025':100},6133.1,False,42.39592,-71.03245,False,,39842,MA,Massachusetts,America/New_York,True,2150
5e4e00d4ab1cf3ecceab2f1d,Revere,25025,25025,Suffolk,Suffolk,{'25025':100},3405.9,False,42.41844,-71.00351,False,,53976,MA,Massachusetts,America/New_York,True,2151
5e4e00d4ab1cf3ecceab2f1e,Winthrop,25025,25025,Suffolk,Suffolk,{'25025':100},3425.0,False,42.37279,-70.97788,False,,18535,MA,Massachusetts,America/New_York,True,2152
5e4e00d4ab1cf3ecceab2f1f,Medford,25017,25017,Middlesex,Middlesex,{'25017':100},2731.0,False,42.42325,-71.10884,False,,59793,MA,Massachusetts,America/New_York,True,2155
5e4e00d4ab1cf3ecceab2f20,Boston,25025,25025,Suffolk,Suffolk,{'25025':100},10057.3,False,42.36636,-71.12076,False,,2401,MA,Massachusetts,America/New_York,True,2163
5e4e00d4ab1cf3ecceab2f21,Quincy,25021,25021,Norfolk,Norfolk,{'25021':100},2369.6,False,42.24759,-71.00322,False,,56584,MA,Massachusetts,America/New_York,True,2169
5e4e00d4ab1cf3ecceab2f22,Quincy,25021,25021,Norfolk,Norfolk,{'25021':100},3615.6,False,42.26649,-71.01615,False,,19367,MA,Massachusetts,America/New_York,True,2170
5e4e00d4ab1cf3ecceab2f23,Quincy,25021,25021,Norfolk,Norfolk,{'25021':100},2788.2,False,42.28822,-71.02459,False,,18170,MA,Massachusetts,America/New_York,True,2171
5e4e00d4ab1cf3ecceab2f24,Melrose,25017,25017,Middlesex,Middlesex,{'25017':100},2224.9,False,42.45561,-71.05901,False,,28116,MA,Massachusetts,America/New_York,True,2176
5e4e00d4ab1cf3ecceab2f25,Stoneham,25017,25017,Middlesex,Middlesex,{'25017':100},1376.0,False,42.47407,-71.09723,False,,22144,MA,Massachusetts,America/New_York,True,2180
5e4e00d4ab1cf3ecceab2f26,Braintree,25021,25021,Norfolk,Norfolk,{'25021':100},1002.8,False,42.20384,-71.00224,False,,37207,MA,Massachusetts,America/New_York,True,2184
5e4e00d4ab1cf3ecceab2f27,Milton,25021,25021,Norfolk,Norfolk,{'25021':100},801.0,False,42.24123,-71.08437,False,,27568,MA,Massachusetts,America/New_York,True,2186
5e4e00d4ab1cf3ecceab2f28,Weymouth,25021,25021,Norfolk,Norfolk,{'25021':100},1516.3,False,42.20807,-70.95749,False,,15287,MA,Massachusetts,America/New_York,True,2188
5e4e00d4ab1cf3ecceab2f29,East Weymouth,25021,25021,Norfolk,Norfolk,{'25021':100},1476.8,False,42.20876,-70.9316,False,,15603,MA,Massachusetts,America/New_York,True,2189
5e4e00d4ab1cf3ecceab2f2a,South Weymouth,25021,25021,Norfolk,Norfolk,{'25021':100},875.3,False,42.16646,-70.95271,False,,17196,MA,Massachusetts,America/New_York,True,2190
5e4e00d4ab1cf3ecceab2f2b,North Weymouth,25021,25021,Norfolk,Norfolk,{'25021':100},1613.5,False,42.24363,-70.94148,False,,8298,MA,Massachusetts,America/New_York,True,2191
5e4e00d4ab1cf3ecceab2f2c,Boston,25025,25025,Suffolk,Suffolk,{'25025':100},7731.5,False,42.34747,-71.08202,False,,1149,MA,Massachusetts,America/New_York,True,2199
5e4e00d4ab1cf3ecceab2f2d,Boston,25025,25025,Suffolk,Suffolk,{'25025':0},0.0,False,42.3605,-71.05896,False,,25,MA,Massachusetts,America/New_York,True,2203
5e4e00d4ab1cf3ecceab2f2e,Boston,25025,25025,Suffolk,Suffolk,{'25025':100},839.8,False,42.34778,-71.03906,False,,3196,MA,Massachusetts,America/New_York,True,2210
5e4e00d4ab1cf3ecceab2f2f,Boston,25025,25025|25021,Suffolk,Suffolk|Norfolk,"{'25021':0,'25025':100}",13185.2,False,42.34777,-71.10282,False,,25619,MA,Massachusetts,America/New_York,True,2215
5e4e00d4ab1cf3ecceab2f30,Brockton,25023,25023,Plymouth,Plymouth,{'25023':100},1893.5,False,42.07791,-71.04223,False,,62929,MA,Massachusetts,America/New_York,True,2301
5e4e00d4ab1cf3ecceab2f31,Brockton,25023,25023,Plymouth,Plymouth,{'25023':100},1422.7,False,42.08784,-70.99869,False,,32497,MA,Massachusetts,America/New_York,True,2302
5e4e00d4ab1cf3ecceab2f32,Avon,25021,25021,Norfolk,Norfolk,{'25021':100},391.9,False,42.12666,-71.04924,False,,4482,MA,Massachusetts,America/New_York,True,2322
5e4e00d4ab1cf3ecceab2f33,Bridgewater,25023,25023,Plymouth,Plymouth,{'25023':100},376.4,False,41.97282,-70.97489,False,,27397,MA,Massachusetts,America/New_York,True,2324
5e4e00d4ab1cf3ecceab2f34,Carver,25023,25023,Plymouth,Plymouth,{'25023':100},119.1,False,41.87389,-70.75635,False,,11661,MA,Massachusetts,America/New_York,True,2330
5e4e00d4ab1cf3ecceab2f35,Duxbury,25023,25023,Plymouth,Plymouth,{'25023':100},245.2,False,42.0467,-70.71496,False,,15703,MA,Massachusetts,America/New_York,True,2332
5e4e00d4ab1cf3ecceab2f36,East Bridgewater,25023,25023,Plymouth,Plymouth,{'25023':100},309.1,False,42.03515,-70.94241,False,,14386,MA,Massachusetts,America/New_York,True,2333
5e4e00d4ab1cf3ecceab2f37,Halifax,25023,25023,Plymouth,Plymouth,{'25023':100},181.7,False,41.99141,-70.86326,False,,7824,MA,Massachusetts,America/New_York,True,2338
5e4e00d4ab1cf3ecceab2f38,Hanover,25023,25023,Plymouth,Plymouth,{'25023':100},344.9,False,42.1224,-70.85665,False,,14397,MA,Massachusetts,America/New_York,True,2339
5e4e00d4ab1cf3ecceab2f39,Hanson,25023,25023,Plymouth,Plymouth,{'25023':100},262.7,False,42.05579,-70.87232,False,,10668,MA,Massachusetts,America/New_York,True,2341
5e4e00d4ab1cf3ecceab2f3a,Holbrook,25021,25021,Norfolk,Norfolk,{'25021':100},591.8,False,42.14729,-71.00482,False,,10728,MA,Massachusetts,America/New_York,True,2343
5e4e00d4ab1cf3ecceab2f3b,Middleboro,25023,25023,Plymouth,Plymouth,{'25023':100},129.6,False,41.88036,-70.87432,False,,24463,MA,Massachusetts,America/New_York,True,2346
5e4e00d4ab1cf3ecceab2f3c,Lakeville,25023,25023,Plymouth,Plymouth,{'25023':100},137.5,False,41.83127,-70.95914,False,,11335,MA,Massachusetts,America/New_York,True,2347
5e4e00d4ab1cf3ecceab2f3d,Abington,25023,25023,Plymouth,Plymouth,{'25023':100},640.0,False,42.11724,-70.95962,False,,16330,MA,Massachusetts,America/New_York,True,2351
5e4e00d4ab1cf3ecceab2f3e,North Easton,25005,25005,Bristol,Bristol,{'25005':100},353.8,False,42.05507,-71.12058,False,,12962,MA,Massachusetts,America/New_York,True,2356
5e4e00d4ab1cf3ecceab2f3f,North Easton,25005,25005,Bristol,Bristol,{'25005':100},1091.3,False,42.05772,-71.08075,False,,1126,MA,Massachusetts,America/New_York,True,2357
5e4e00d4ab1cf3ecceab2f40,Pembroke,25023,25023,Plymouth,Plymouth,{'25023':100},316.1,False,42.06547,-70.80143,False,,18304,MA,Massachusetts,America/New_York,True,2359
5e4e00d4ab1cf3ecceab2f41,Plymouth,25023,25023,Plymouth,Plymouth,{'25023':100},227.5,False,41.87859,-70.63066,False,,59133,MA,Massachusetts,America/New_York,True,2360
5e4e00d4ab1cf3ecceab2f42,Kingston,25023,25023,Plymouth,Plymouth,{'25023':100},261.6,False,41.98617,-70.74823,False,,13381,MA,Massachusetts,America/New_York,True,2364
5e4e00d4ab1cf3ecceab2f43,South Carver,25023,25023,Plymouth,Plymouth,{'25023':100},80.4,False,41.85082,-70.65717,False,,198,MA,Massachusetts,America/New_York,True,2366
5e4e00d4ab1cf3ecceab2f44,Plympton,25023,25023,Plymouth,Plymouth,{'25023':100},74.2,False,41.96345,-70.80973,False,,2945,MA,Massachusetts,America/New_York,True,2367
5e4e00d4ab1cf3ecceab2f45,Randolph,25021,25021,Norfolk,Norfolk,{'25021':100},1232.6,False,42.17697,-71.05341,False,,34232,MA,Massachusetts,America/New_York,True,2368
5e4e00d4ab1cf3ecceab2f46,Rockland,25023,25023,Plymouth,Plymouth,{'25023':100},655.0,False,42.12987,-70.91096,False,,17909,MA,Massachusetts,America/New_York,True,2370
5e4e00d4ab1cf3ecceab2f47,South Easton,25005,25005,Bristol,Bristol,{'25005':100},243.5,False,42.01746,-71.10147,False,,10218,MA,Massachusetts,America/New_York,True,2375
5e4e00d4ab1cf3ecceab2f48,West Bridgewater,25023,25023,Plymouth,Plymouth,{'25023':100},174.2,False,42.02139,-71.02669,False,,7165,MA,Massachusetts,America/New_York,True,2379
5e4e00d4ab1cf3ecceab2f49,Whitman,25023,25023,Plymouth,Plymouth,{'25023':100},806.6,False,42.07999,-70.93991,False,,14961,MA,Massachusetts,America/New_York,True,2382
5e4e00d4ab1cf3ecceab2f4a,Lexington,25017,25017,Middlesex,Middlesex,{'25017':100},823.7,False,42.45632,-71.21668,False,,14496,MA,Massachusetts,America/New_York,True,2420
5e4e00d4ab1cf3ecceab2f4b,Lexington,25017,25017,Middlesex,Middlesex,{'25017':100},679.9,False,42.43854,-71.24,False,,18984,MA,Massachusetts,America/New_York,True,2421
5e4e00d4ab1cf3ecceab2f4c,Brookline,25021,25021,Norfolk,Norfolk,{'25021':100},3066.4,False,42.32597,-71.13397,False,,21324,MA,Massachusetts,America/New_York,True,2445
5e4e00d4ab1cf3ecceab2f4d,Brookline,25021,25021,Norfolk,Norfolk,{'25021':100},8793.0,False,42.34356,-71.12167,False,,29834,MA,Massachusetts,America/New_York,True,2446
5e4e00d4ab1cf3ecceab2f4e,Waltham,25017,25017,Middlesex,Middlesex,{'25017':100},1217.6,False,42.3982,-71.2571,False,,18699,MA,Massachusetts,America/New_York,True,2451
5e4e00d4ab1cf3ecceab2f4f,Waltham,25017,25017,Middlesex,Middlesex,{'25017':100},1485.3,False,42.39357,-71.2196,False,,15288,MA,Massachusetts,America/New_York,True,2452
5e4e00d4ab1cf3ecceab2f50,Waltham,25017,25017,Middlesex,Middlesex,{'25017':100},3193.4,False,42.36913,-71.24024,False,,28877,MA,Massachusetts,America/New_York,True,2453
5e4e00d4ab1cf3ecceab2f51,Babson Park,25021,25021,Norfolk,Norfolk,{'25021':100},3465.3,False,42.29838,-71.26836,False,,1715,MA,Massachusetts,America/New_York,True,2457
5e4e00d4ab1cf3ecceab2f52,Newton,25017,25017,Middlesex,Middlesex,{'25017':100},2345.8,False,42.3528,-71.18748,False,,12522,MA,Massachusetts,America/New_York,True,2458
5e4e00d4ab1cf3ecceab2f53,Newton Center,25017,25017,Middlesex,Middlesex,{'25017':100},1473.5,False,42.31493,-71.19174,False,,19463,MA,Massachusetts,America/New_York,True,2459
5e4e00d4ab1cf3ecceab2f54,Newtonville,25017,25017,Middlesex,Middlesex,{'25017':100},2511.5,False,42.35196,-71.20831,False,,9754,MA,Massachusetts,America/New_York,True,2460
5e4e00d4ab1cf3ecceab2f55,Newton Highlands,25017,25017,Middlesex,Middlesex,{'25017':100},1872.9,False,42.31682,-71.20848,False,,7404,MA,Massachusetts,America/New_York,True,2461
5e4e00d4ab1cf3ecceab2f56,Newton Lower Falls,25017,25017,Middlesex,Middlesex,{'25017':100},1136.5,False,42.32988,-71.25607,False,,1420,MA,Massachusetts,America/New_York,True,2462
5e4e00d4ab1cf3ecceab2f57,Newton Upper Falls,25017,25017,Middlesex,Middlesex,{'25017':100},2021.5,False,42.31287,-71.21958,False,,3103,MA,Massachusetts,America/New_York,True,2464
5e4e00d4ab1cf3ecceab2f58,West Newton,25017,25017,Middlesex,Middlesex,{'25017':100},2016.4,False,42.34917,-71.22668,False,,11964,MA,Massachusetts,America/New_York,True,2465
