,Address,AreaSpace_SQFT,Bathrooms,Bedrooms,Cooling,Date_available,DaysOnZillow,Deposit_fees,Description,HOAFee,Heating,Latitude,Laundry,Locality,Longitude,Lot,Parking,Pets,PredictionPrice,PredictionRent,Price,Price_PerSQFT,Rent,RentRatio,Rentzestimate,SaleHistory,Saves,State,Status,TransitScore,Type,WalkScore,YearBuilt,ZestimatePrice,ZipCode,_id,location,zid
,"1307 Fairy Chasm Rd, Ketchikan, AK 99901",2664,3.0,5,No Data,,,,,,Baseboard,55.349005,,Ketchikan,-131.642228,"8,206 sqft",1 space,,,2351.2865719819706,369000,139,,0.006372050330574446,,"[{'price': '$369,000(-2.6%)', 'date': '5/26/2019', 'event': 'Price change'}, {'price': '$379,000(-2.6%)', 'date': '4/18/2019', 'event': 'Price change'}, {'price': '$389,000--', 'date': '2/20/2019', 'event': 'Listed for sale'}]",,AK,For sale,,Single Family,,1972,366351,99901,5cf709b68257e938b4e0d513,,104468389
,"601 Pittinger St, Ketchikan, AK 99901",1410,2.0,3,No Data,,,,,,Wall,55.34496,,Ketchikan,-131.64693,"5,880 sqft",No Data,,,2130.541460957678,319000,226,,0.0066788133572340995,,"[{'price': '$319,000(+6.7%)', 'date': '5/1/2019', 'event': 'Listed for sale'}, {'price': '$299,000--', 'date': '9/17/2012', 'event': 'Listing removed'}, {'price': '$299,000--', 'date': '7/19/2012', 'event': 'Listed for sale'}]",,AK,For sale,,Single Family,,1926,323109,99901,5cf7d550750f61529a12bf54,,104468527
,"425 Bawden St, Ketchikan, AK 99901",1064,1.0,3,No Data,,,,,,Forced air,55.344215,,Ketchikan,-131.646395,"2,626 sqft",No Data,,,1590.710460020182,279000,262,,0.0057014711828680354,,"[{'price': '$279,000(+27.1%)', 'date': '5/29/2019', 'event': 'Listed for sale'}, {'price': '$219,500--', 'date': '7/20/2018', 'event': 'Listing removed'}, {'price': '$219,500--', 'date': '7/11/2018', 'event': 'Pending sale'}, {'price': '$219,500(+33.3%)', 'date': '6/27/2018', 'event': 'Listed for sale'}, {'price': '$164,666--', 'date': '7/25/2014', 'event': 'Sold'}]",,AK,For sale,,Single Family,,1930,289677,99901,5cf7d490750f61529a12bf51,,104468582
,"818 Harding St, Ketchikan, AK 99901",1292,1.0,4,No Data,,,,,,Wall,55.345207,,Ketchikan,-131.652839,"2,813 sqft",No Data,,,1863.3489129150812,310000,240,,0.0060108029448873584,,"[{'price': '$310,000(+26.5%)', 'date': '4/29/2019', 'event': 'Listed for sale'}, {'price': '$245,000--', 'date': '1/9/2018', 'event': 'Listing removed'}, {'price': '$245,000--', 'date': '11/28/2017', 'event': 'Listed for sale'}]",,AK,For sale,,Single Family,,1924,299416,99901,5cf7d5a3750f61529a12bf55,,104468747
,"10685 Gena Rd, Ketchikan, AK 99901",1838,2.0,3,No Data,,,,,,Baseboard,55.428103,,Ketchikan,-131.788198,0.38 acres,No Data,,,2265.5650536847706,320000,174,,0.0070798907927649085,,"[{'price': '$320,000(-3%)', 'date': '3/25/2019', 'event': 'Price change'}, {'price': '$330,000--', 'date': '2/21/2019', 'event': 'Listed for sale'}, {'price': '$330,000--', 'date': '12/8/2017', 'event': 'Listing removed'}, {'price': '$330,000(-2.9%)', 'date': '9/22/2017', 'event': 'Listed for sale'}, {'price': '$340,000--', 'date': '6/30/2017', 'event': 'Listing removed'}]",,AK,For sale,,Single Family,,1975,328501,99901,5cf709a08257e938b4e0d512,,104469000
,"14142 Riddle Rd, Ketchikan, AK 99901",2100,3.0,5,No Data,,,,,,Forced air,55.46575,,Ketchikan,-131.799887,0.46 acres,3 spaces,,,2155.603446702373,399000,190,,0.005402514904015972,,"[{'price': '$399,000--', 'date': '5/6/2019', 'event': 'Listed for sale'}, {'price': '$399,000--', 'date': '8/31/2018', 'event': 'Listing removed'}, {'price': '$399,000(-3.9%)', 'date': '7/23/2018', 'event': 'Price change'}, {'price': '$415,000--', 'date': '6/21/2018', 'event': 'Listed for sale'}]",,AK,For sale,,Single Family,,1983,404504,99901,5cf706f18257e938b4e0d501,,104469343
,"284 Forest Park Dr, Ketchikan, AK 99901",3374,3.5,4,No Data,,,,,,"Baseboard, Radiant",55.325634,,Ketchikan,-131.605899,0.41 acres,3 spaces,,,2949.557871111281,549000,163,,0.005372600858126195,,"[{'price': '$549,000--', 'date': '4/8/2019', 'event': 'Listed for sale'}, {'price': '$549,000--', 'date': '2/5/2019', 'event': 'Listing removed'}, {'price': '$549,000(-5.2%)', 'date': '3/28/2018', 'event': 'Price change'}, {'price': '$579,000--', 'date': '7/8/2017', 'event': 'Listed for sale'}]",,AK,For sale,,Single Family,,1994,550507,99901,5cf708858257e938b4e0d508,,104469868
,"1097 Forest Park Dr, Ketchikan, AK 99901",1008,1.0,3,No Data,,,,,,Forced air,55.325558,,Ketchikan,-131.610398,0.38 acres,No Data,,,1615.7085534230114,295000,293,,0.0054769781471966485,,"[{'price': '$295,000(-4.5%)', 'date': '4/22/2019', 'event': 'Price change'}, {'price': '$309,000--', 'date': '3/8/2019', 'event': 'Listed for sale'}]",,AK,For sale,,Single Family,,1975,289580,99901,5cf7096d8257e938b4e0d510,,104469905
,"6068 Churchill Ct, Ketchikan, AK 99901",2100,2.0,3,No Data,,,,,,Baseboard,55.298638,,Ketchikan,-131.532862,0.35 acres,No Data,,,2235.054935816189,427000,203,,0.00523432069277796,,"[{'price': '$427,000--', 'date': '5/30/2019', 'event': 'Listed for sale'}]",,AK,For sale,,Single Family,,1996,427881,99901,5cf704d88257e938b4e0d4f3,,104469992
,"1513 Simeonof St, Kodiak, AK 99615",1192,1.0,2,No Data,,,,,,"Baseboard, Stove",57.798355,,Kodiak,-152.384268,"5,000 sqft",No Data,,,1798.9620512658244,310000,260,,0.005803103391180078,,"[{'event': 'Listed for sale', 'date': '6/1/2019', 'price': '$310,000--'}]",,AK,For sale,,Single Family,,1988,283428,99615,5cf7c49ae722a6aa8de81cdf,,104470417
,"1811 E Rezanof Dr, Kodiak, AK 99615",2400,2.0,4,No Data,,,,,,Baseboard,57.79959,,Kodiak,-152.377493,"5,998 sqft",Attached Garage,,,2571.0517603093067,385000,160,,0.006678056520283913,,"[{'event': 'Listed for sale', 'date': '5/2/2019', 'price': '$385,000(+30.5%)'}, {'event': 'Listing removed', 'date': '5/2/2016', 'price': '$295,000--'}, {'event': 'Pending sale', 'date': '2/4/2016', 'price': '$295,000--'}, {'event': 'Back on market', 'date': '1/28/2016', 'price': '$295,000--'}, {'event': 'Pending sale', 'date': '1/21/2016', 'price': '$295,000--'}]",,AK,For sale,,Single Family,,1972,333577,99615,5cf7c511e722a6aa8de81cea,,104470448
,"3305 Woody Way Loop, Kodiak, AK 99615",1887,2.0,3,No Data,,,,,,"Baseboard, Stove",57.811433,,Kodiak,-152.358689,"9,574 sqft",Off street,,,2037.273117318404,334900,177,,0.006083228179511508,,"[{'event': 'Back on market', 'date': '5/30/2019', 'price': '$334,900--'}, {'event': 'Pending sale', 'date': '5/25/2019', 'price': '$334,900--'}, {'event': 'Price change', 'date': '4/5/2019', 'price': '$334,900(-1.2%)'}, {'event': 'Listed for sale', 'date': '3/7/2019', 'price': '$339,000(+17.3%)'}, {'event': 'Listing removed', 'date': '4/19/2012', 'price': '$289,000--'}]",,AK,For sale,,Single Family,,1986,345532,99615,5cf7c627e722a6aa8de81cef,,104470526
,"1318 Ismailov St, Kodiak, AK 99615",1792,2.0,3,No Data,,,,,,"Baseboard, Stove",57.794496,,Kodiak,-152.384502,"6,015 sqft",4 spaces,,,1994.8296205523081,349500,195,,0.005707667011594587,,"[{'date': '6/8/2019', 'event': 'Listed for sale', 'price': '$349,500--'}]",,AK,For sale,,Single Family,,1969,326667,99615,5d004ec0f88ddfdd1b4aea42,"{'type': 'Point', 'coordinates': [-152.384502, 57.794496]}",104470550
,"210 W Hillcrest St, Kodiak, AK 99615",1432,2.0,3,No Data,,,,,,No Data,57.78979,,Kodiak,-152.411345,"9,583 sqft",Off street,,,1758.1407820975191,315000,220,,0.005581399308246093,,"[{'event': 'Listed for sale', 'date': '5/29/2019', 'price': '$315,000--'}]",,AK,For sale by owner,,Single Family,,1938,306836,99615,5cf7c4d3e722a6aa8de81ce1,,104470707
,"318 W Hillcrest St, Kodiak, AK 99615",1880,2.0,4,No Data,,,,,,Baseboard,57.788679,,Kodiak,-152.414545,"4,451 sqft",2 spaces,,,2133.5098428625492,320000,170,,0.0066672182589454666,,"[{'event': 'Price change', 'date': '3/28/2019', 'price': '$320,000(-3%)'}, {'event': 'Price change', 'date': '3/20/2019', 'price': '$330,000(-7%)'}, {'event': 'Listed for sale', 'date': '12/3/2018', 'price': '$355,000(-7.8%)'}, {'event': 'Listed for sale', 'date': '9/29/2018', 'price': '$385,000--'}]",,AK,For sale,,Single Family,,1942,312401,99615,5cf7c7bce722a6aa8de81cf4,,104470708
,"723 Thorsheim St, Kodiak, AK 99615",1310,2.0,4,No Data,,,,,,Forced air,57.79615,,Kodiak,-152.401579,"8,481 sqft","Carport, Attached Garage",,,1984.8237787944329,225000,172,,0.008821439016864146,,"[{'event': 'Price change', 'date': '3/28/2019', 'price': '$225,000(-4.3%)'}, {'event': 'Price change', 'date': '8/2/2018', 'price': '$235,000(-1.9%)'}, {'event': 'Price change', 'date': '2/21/2018', 'price': '$239,500(-2.2%)'}, {'event': 'Listed for sale', 'date': '1/10/2018', 'price': '$245,000--'}]",,AK,For sale,,Single Family,,1955,239281,99615,5cf7c95de722a6aa8de81cf8,,104470925
,"Apartment 10, 1218 Selief Ln, Kodiak, AK 99615",1386,2.0,4,No Data,,,,,,Baseboard,57.800416,,Kodiak,-152.393655,"1,385 sqft","Carport, Attached Garage",,,1977.3193854395004,195000,141,,0.010140099412510258,,"[{'event': 'Price change', 'date': '5/21/2019', 'price': '$195,000(-2.3%)'}, {'event': 'Price change', 'date': '9/28/2018', 'price': '$199,500(-2.7%)'}, {'event': 'Listed for sale', 'date': '5/23/2018', 'price': '$205,000(-4.7%)'}, {'event': 'Listed for sale', 'date': '4/30/2018', 'price': '$215,000--'}]",,AK,For sale,,Single Family,,1978,190816,99615,5cf7c927e722a6aa8de81cf7,,104470953
,"1214 Selief Ln, Apartment 6, Kodiak, AK 99615",1368,1.0,2,No Data,,,,,$225/month,Baseboard,57.800623,,Kodiak,-152.39411,,"Carport, Attached Garage",,,1889.5580924421638,149500,109,,0.012639184564830527,,"[{'price': '$149,500(-3.5%)', 'event': 'Price change', 'date': '1/10/2019'}, {'price': '$155,000--', 'event': 'Listed for sale', 'date': '7/5/2018'}]",,AK,For sale,,Condo,,1977,155223,99615,5d02782102945d4183aa5da9,"{'coordinates': [-152.39411, 57.800623], 'type': 'Point'}",104470962
,"1218 Selief Ln, Apartment 8, Kodiak, AK 99615",1200,2.0,2,No Data,,,,,,Baseboard,57.800416,,Kodiak,-152.393655,"1,006 sqft","Carport, Attached Garage",,,2061.7752827292934,160000,133,,0.012886095517058084,,"[{'price': '$160,000--', 'event': 'Listed for sale', 'date': '11/9/2018'}]",,AK,For sale,,Single Family,,1978,166307,99615,5d02772802945d4183aa5da7,"{'coordinates': [-152.393655, 57.800416], 'type': 'Point'}",104470966
,"1316 Mylark Ln, Apartment 31, Kodiak, AK 99615",1200,1.0,3,No Data,,,,,,Baseboard,57.800672,,Kodiak,-152.391185,"1,006 sqft",No Data,,,1672.5634458989728,185000,154,,0.009040883491345799,,"[{'date': '5/22/2019', 'event': 'Listed for sale', 'price': '$185,000--'}]",,AK,For sale,,Townhouse,,1979,179032,99615,5d004ed1f88ddfdd1b4aea45,"{'type': 'Point', 'coordinates': [-152.391185, 57.800672]}",104470983
,"3416 Puffin Dr, Kodiak, AK 99615",1776,2.0,4,No Data,,,,,,Forced air,57.813107,,Kodiak,-152.351334,"7,666 sqft",Attached Garage,,,2127.175233190709,369500,208,,0.005756901848959971,,"[{'price': '$369,500--', 'event': 'Back on market', 'date': '6/7/2019'}, {'price': '$369,500--', 'event': 'Pending sale', 'date': '4/24/2019'}, {'price': '$369,500(-2.6%)', 'event': 'Price change', 'date': '4/20/2019'}, {'price': '$379,500(+10%)', 'event': 'Listed for sale', 'date': '3/25/2019'}, {'price': '$345,000--', 'event': 'Sold', 'date': '5/30/2017'}]",,AK,For sale,,Single Family,,1990,361033,99615,5d02761c02945d4183aa5da6,"{'coordinates': [-152.351334, 57.813107], 'type': 'Point'}",104471609
,"3591 Patrick Ct, Kodiak, AK 99615",1484,2.0,3,No Data,,,,,,Forced air,57.814985,,Kodiak,-152.347087,0.3 acres,No Data,,,1756.137980603138,321900,217,,0.005455538927005709,,"[{'event': 'Price change', 'date': '5/31/2019', 'price': '$321,900(-1.7%)'}, {'event': 'Listed for sale', 'date': '4/18/2019', 'price': '$327,500(-0.5%)'}, {'event': 'Listing removed', 'date': '12/14/2018', 'price': '$329,000--'}, {'event': 'Listed for sale', 'date': '8/7/2018', 'price': '$329,000--'}]",,AK,For sale,,Single Family,,1993,336680,99615,5cf7c520e722a6aa8de81cec,,104471626
,"3265 Bay View Dr, Kodiak, AK 99615",3500,3.0,4,No Data,,,,,,"Baseboard, Stove",57.827937,,Kodiak,-152.378679,1.36 acres,Attached Garage,,,3201.0178601417765,650000,186,,0.004924642861756579,,"[{'price': '$650,000--', 'event': 'Listed for sale', 'date': '6/12/2019'}, {'price': '$650,000--', 'event': 'Listing removed', 'date': '11/28/2018'}, {'price': '$650,000(-3%)', 'event': 'Price change', 'date': '8/7/2018'}, {'price': '$670,000--', 'event': 'Listed for sale', 'date': '3/14/2018'}]",,AK,For sale,,Single Family,,1984,602854,99615,5d0275ba02945d4183aa5da4,"{'coordinates': [-152.378679, 57.827937], 'type': 'Point'}",104471703
,"3922 Woodland Dr, Kodiak, AK 99615",3500,4.0,4,No Data,,,,,,Baseboard,57.817361,,Kodiak,-152.34377,0.6 acres,Detached Garage,,,3152.8686793526535,610000,174,,0.005168637179266645,,"[{'price': '$610,000(+8%)', 'event': 'Listed for sale', 'date': '6/12/2019'}, {'price': '$565,000--', 'event': 'Listing removed', 'date': '5/11/2017'}, {'price': '$565,000--', 'event': 'Listed for sale', 'date': '4/29/2017'}]",,AK,For sale,,Single Family,,1979,473566,99615,5d0275ce02945d4183aa5da5,"{'coordinates': [-152.34377, 57.817361], 'type': 'Point'}",104472076
,"3023 Spruce Cape Rd, Kodiak, AK 99615",1782,2.0,2,None,,,,,,Baseboard,57.806416,,Kodiak,-152.351796,0.37 acres,3 spaces,,,1940.4595729708335,379000,213,,0.0051199461028254185,,"[{'event': 'Price change', 'date': '5/13/2019', 'price': '$379,000(-1.6%)'}, {'event': 'Listed for sale', 'date': '12/4/2018', 'price': '$385,000--'}, {'event': 'Listing removed', 'date': '10/28/2018', 'price': '$385,000--'}, {'event': 'Price change', 'date': '8/22/2018', 'price': '$385,000(-2.5%)'}, {'event': 'Listed for sale', 'date': '8/5/2018', 'price': '$395,000--'}]",,AK,For sale by owner,,Single Family,,1986,369857,99615,5cf7c7b0e722a6aa8de81cf3,,104472236
,"3233 Peninsula Rd, Kodiak, AK 99615",3200,3.0,6,No Data,,,,,,Baseboard,57.821415,,Kodiak,-152.371583,0.57 acres,Attached Garage,,,3131.527884302687,469000,147,,0.0066770317362530645,,"[{'date': '6/3/2019', 'event': 'Listed for sale', 'price': '$469,000(+32.1%)'}, {'date': '2/27/2012', 'event': 'Sold', 'price': '----'}, {'date': '8/17/2011', 'event': 'Listing removed', 'price': '$355,000--'}, {'date': '7/30/2011', 'event': 'Price change', 'price': '$355,000(-1.1%)'}, {'date': '7/9/2011', 'event': 'Price change', 'price': '$359,000(-1.6%)'}]",,AK,For sale,,Single Family,,1975,486592,99615,5d004eccf88ddfdd1b4aea44,"{'type': 'Point', 'coordinates': [-152.371583, 57.821415]}",104472315
,"379 Saint Elias Ct, Kodiak, AK 99615",1164,2.0,3,No Data,,,,,,Baseboard,57.808413,,Kodiak,-152.375741,0.28 acres,4 spaces,,,1985.8428387567385,315000,271,,0.0063042629801801225,,"[{'event': 'Listed for sale', 'date': '5/2/2019', 'price': '$315,000--'}]",,AK,For sale by owner,,Single Family,,2005,319783,99615,5cf7c50be722a6aa8de81ce9,,104472554
,"372 Augustine Ct, Kodiak, AK 99615",2000,4.0,3,No Data,,,,,,Baseboard,57.809255,,Kodiak,-152.374471,0.34 acres,Attached Garage,,,2017.188990114004,385000,192,,0.0052394519223740365,,"[{'date': '6/5/2019', 'event': 'Price change', 'price': '$385,000(-1.2%)'}, {'date': '5/8/2019', 'event': 'Back on market', 'price': '$389,500--'}, {'date': '4/27/2019', 'event': 'Pending sale', 'price': '$389,500--'}, {'date': '4/11/2019', 'event': 'Listed for sale', 'price': '$389,500(+18.2%)'}, {'date': '11/4/2012', 'event': 'Listing removed', 'price': '$329,500--'}]",,AK,For sale,,Single Family,,2003,381730,99615,5d004ed6f88ddfdd1b4aea46,"{'type': 'Point', 'coordinates': [-152.374471, 57.809255]}",104472557
,"3247 Katmai Dr, Kodiak, AK 99615",1470,2.0,3,No Data,,,,,,Baseboard,57.809167,,Kodiak,-152.351603,"8,276 sqft",4 spaces,,,1767.6893867196527,335000,228,,0.005276684736476575,,"[{'date': '3/5/2019', 'event': 'Listed for sale', 'price': '$335,000(+10.6%)'}, {'date': '6/29/2016', 'event': 'Sold', 'price': '----'}, {'date': '4/4/2016', 'event': 'Pending sale', 'price': '$303,000--'}, {'date': '3/25/2016', 'event': 'Price change', 'price': '$303,000(-1.3%)'}, {'date': '2/15/2016', 'event': 'Price change', 'price': '$307,000(-2.5%)'}]",,AK,For sale by owner,,Single Family,,2005,341172,99615,5d00502cf88ddfdd1b4aea49,"{'type': 'Point', 'coordinates': [-152.351603, 57.809167]}",104472622
,"3960 Spruce Cape Rd, Kodiak, AK 99615",3683,2.0,3,No Data,,,,,,Radiant,57.815108,,Kodiak,-152.336161,0.35 acres,Attached Garage,,,3026.284474163399,725000,197,,0.004174185481604688,,"[{'event': 'Price change', 'date': '4/10/2019', 'price': '$725,000(-3.3%)'}, {'event': 'Price change', 'date': '8/13/2018', 'price': '$750,000(-3.2%)'}, {'event': 'Listed for sale', 'date': '9/8/2017', 'price': '$775,000--'}, {'event': 'Sold', 'date': '10/15/2015', 'price': '----'}, {'event': 'Listing removed', 'date': '6/25/2015', 'price': '$775,000--'}]",,AK,For sale,,Single Family,,2003,720023,99615,5cf7c982e722a6aa8de81cf9,,104472958
,"11330 S Russian Creek Rd, Kodiak, AK 99615",3100,4.0,4,No Data,,,,,,No Data,57.702272,,Kodiak,-152.582614,1.13 acres,"Off street, Detached Garage",,,2755.1409777614504,650000,210,,0.004238678427325308,,"[{'date': '6/4/2019', 'event': 'Listed for sale', 'price': '$650,000--'}, {'date': '2/28/2019', 'event': 'Listing removed', 'price': '$650,000--'}, {'date': '9/5/2018', 'event': 'Price change', 'price': '$650,000(-10.3%)'}, {'date': '6/12/2018', 'event': 'Listed for sale', 'price': '$725,000--'}]",,AK,For sale by owner,,Single Family,,2008,504097,99615,5d004ec7f88ddfdd1b4aea43,"{'type': 'Point', 'coordinates': [-152.582614, 57.702272]}",104473328
,"402 W Main Ave, Fort Pierre, SD 57532",1536,2.0,4,Central,,,,,,Forced air,44.353078,,Fort Pierre,-100.378807,"7,350 sqft",Attached Garage,,,1463.3379624748936,155500,101,,0.009410533520738866,,"[{'date': '5/21/2019', 'event': 'Price change', 'price': '$155,500(-3.7%)'}, {'date': '2/28/2019', 'event': 'Price change', 'price': '$161,500(-3%)'}, {'date': '9/12/2018', 'event': 'Listed for sale', 'price': '$166,500--'}]",,SD,For sale,,Single Family,,1905,145195,57532,5cf894a57e5efe11cbda1fae,,104662791
,"212 Ash Ave, Fort Pierre, SD 57532",1468,2.0,3,Central,,,,,,"Baseboard, Forced air, Other",44.351356,,Fort Pierre,-100.370736,"9,374 sqft",Attached Garage,,,,115000,78,,,,"[{'date': '4/12/2019', 'event': 'Price change', 'price': '$115,000(-4.2%)'}, {'date': '3/15/2019', 'event': 'Price change', 'price': '$120,000(-7.7%)'}, {'date': '9/24/2018', 'event': 'Listed for sale', 'price': '$130,000(-4.4%)'}, {'date': '7/23/2018', 'event': 'Listing removed', 'price': '$136,000--'}, {'date': '4/26/2018', 'event': 'Listed for sale', 'price': '$136,000(-14.5%)'}]",,SD,Foreclosure,,Single Family,,1986,89900,57532,5cf894287e5efe11cbda1fac,,104663012
,"116 Port Na Haven St, Fort Pierre, SD 57532",2338,2.0,3,No Data,,,,,,No Data,44.372274,,Fort Pierre,-100.379374,0.41 acres,Attached Garage,,,1333.177757763311,489000,209,,0.0027263348829515564,,"[{'date': '3/1/2019', 'event': 'Price change', 'price': '$489,000(-2%)'}, {'date': '5/23/2018', 'event': 'Price change', 'price': '$499,000(-5%)'}, {'date': '4/19/2018', 'event': 'Listed for sale', 'price': '$525,000--'}]",,SD,For sale,,Single Family,,2003,455371,57532,5cf895df7e5efe11cbda1fb3,,104663113
,"216 Port Charlotte Ave, Fort Pierre, SD 57532",1976,3.0,4,Central,,,,,,Forced air,44.372637,,Fort Pierre,-100.377406,0.34 acres,Attached Garage,,,1502.187151920551,424000,215,,0.003542894226227715,,"[{'date': '5/25/2019', 'event': 'Listed for sale', 'price': '$424,000--'}]",,SD,For sale,,Single Family,,1995,372627,57532,5cf892587e5efe11cbda1f9c,,104663125
,"309 Port Charlotte Ave, Fort Pierre, SD 57532",1596,2.0,3,Central,,,,,,Gas,44.373024,,Fort Pierre,-100.375381,"10,019 sqft",Attached Garage,,,1334.422984900446,289500,181,,0.004609405820036083,,"[{'date': '4/30/2019', 'event': 'Listed for sale', 'price': '$289,500(+9%)'}, {'date': '1/30/2015', 'event': 'Sold', 'price': '$265,500--'}, {'date': '10/30/2014', 'event': 'Sold', 'price': '$265,500(-1.3%)'}, {'date': '8/3/2014', 'event': 'Listed for sale', 'price': '$269,000(+52%)'}, {'date': '4/5/2005', 'event': 'Sold', 'price': '$177,000--'}]",,SD,For sale,,Single Family,,1996,326859,57532,5cf8935e7e5efe11cbda1fa4,,104663144
,"120 Jamieson Dr, Fort Pierre, SD 57532",1673,0.0,3,Central,,,,,,Forced air,44.3733,,Fort Pierre,-100.375902,0.25 acres,Attached Garage,,,1195.9602166269024,325000,194,,0.003679877589621238,,"[{'date': '5/2/2019', 'event': 'Listed for sale', 'price': '$325,000(+49.8%)'}, {'date': '7/10/2006', 'event': 'Sold', 'price': '$217,000--'}]",,SD,For sale,,Single Family,,2003,330846,57532,5cf893157e5efe11cbda1fa2,,104663151
,"3320 N Frontier Rd, Fort Pierre, SD 57532",1792,0.0,4,Central,,,,,,Gas,44.401395,,Fort Pierre,-100.384881,0.87 acres,Attached Garage,,,1246.4359213964406,549900,307,,0.0022666592496752873,,"[{'date': '5/13/2019', 'event': 'Listed for sale', 'price': '$549,900--'}]",,SD,For sale,,Single Family,,1977,0,57532,5cf892d27e5efe11cbda1f9f,,104663206
,"187 Islay Ave, Fort Pierre, SD 57532",1622,2.0,2,Central,,,,,,Forced air,44.375607,,Fort Pierre,-100.379776,"6,970 sqft",Attached Garage,,,1511.3476685962644,315000,194,,0.004797929106654808,,"[{'date': '9/13/2018', 'event': 'Price change', 'price': '$315,000(-3.1%)'}, {'date': '7/13/2018', 'event': 'Listed for sale', 'price': '$325,000--'}]",,SD,For sale,,Single Family,,1994,330186,57532,5cf894e37e5efe11cbda1faf,,104663269
,"2632 Dunes Dr, Fort Pierre, SD 57532",5100,4.0,4,Central,,,,,,Gas,44.386536,,Fort Pierre,-100.379838,0.44 acres,Attached Garage,,,2048.394361296666,1499000,294,,0.0013665072456949072,,"[{'date': '6/29/2018', 'event': 'Listed for sale', 'price': '$1,499,000--'}]",,SD,For sale,,Single Family,,1995,0,57532,5cf895227e5efe11cbda1fb0,,104663303
,"2106 Tiree Dr, Fort Pierre, SD 57532",1536,2.0,3,Central,,,,,,Forced air,44.378248,,Fort Pierre,-100.386205,0.27 acres,2 spaces,,,1388.1087066169757,229000,149,,0.006061610072563213,,"[{'date': '5/28/2019', 'event': 'Listed for sale', 'price': '$229,000(-2.6%)'}, {'date': '2/11/2018', 'event': 'Listing removed', 'price': '$235,000--'}, {'date': '10/20/2017', 'event': 'Listed for sale', 'price': '$235,000(+38.2%)'}, {'date': '8/11/2015', 'event': 'Sold', 'price': '$170,000(+49.8%)'}, {'date': '6/29/2006', 'event': 'Sold', 'price': '$113,500--'}]",,SD,For sale by owner,,Single Family,,2000,197953,57532,5cf8923b7e5efe11cbda1f9b,,104663397
,"2808 Benjamin St, Fort Pierre, SD 57532",1972,4.0,4,Central,,,,,,"Forced air, Radiant",44.388661,,Fort Pierre,-100.390466,0.27 acres,Attached Garage,,,1435.0717402696205,372000,189,,0.0038577197319075818,,"[{'date': '1/12/2019', 'event': 'Price change', 'price': '$372,000(-1.6%)'}, {'date': '9/20/2018', 'event': 'Listed for sale', 'price': '$377,900(-2.9%)'}, {'date': '5/21/2018', 'event': 'Listing removed', 'price': '$389,000--'}, {'date': '8/23/2017', 'event': 'Listed for sale', 'price': '$389,000(+0.5%)'}, {'date': '4/30/2016', 'event': 'Listing removed', 'price': '----'}]",,SD,For sale,,Single Family,,2005,333848,57532,5cf894667e5efe11cbda1fad,,104663423
,"401 Fort Chouteau Rd, Fort Pierre, SD 57532",1457,3.0,4,Central,,,,,,Forced air,44.389326,,Fort Pierre,-100.387422,0.34 acres,Attached Garage,,,1564.7494036813205,349500,240,,0.0044771084511625765,,"[{'date': '2/25/2019', 'event': 'Listed for sale', 'price': '$349,500(+27.1%)'}, {'date': '11/20/2007', 'event': 'Sold', 'price': '$275,000--'}]",,SD,For sale,,Single Family,,2005,330301,57532,5cf8938d7e5efe11cbda1fa9,,104663424
,"6906 Sleepy Hollow Blvd, Gillette, WY 82718",2262,2.0,5,Central,,,,,,Baseboard,44.230278,,Gillette,-105.427206,"8,250 sqft",2 spaces,,,1424.832761237596,210000,93,,0.006784917910655219,,"[{'date': '5/28/2019', 'event': 'Listed for sale', 'price': '$210,000(+43.8%)'}, {'date': '11/16/2014', 'event': 'Sold', 'price': '----'}, {'date': '4/9/2013', 'event': 'Listing removed', 'price': '$146,000--'}, {'date': '1/28/2013', 'event': 'Listed for sale', 'price': '$146,000--'}]",,WY,For sale,,Single Family,,1979,220321,82718,5cfabc2371a2d4351ac3a643,"{'type': 'Point', 'coordinates': [-105.427206, 44.230278]}",104663635
,"4503 Radio Rd, Gillette, WY 82718",3717,3.0,4,No Data,,,,,,Baseboard,44.288998,,Gillette,-105.437159,1 acre,8 spaces,,,4381.256958602745,330000,89,,0.013276536238190136,,"[{'date': '4/12/2019', 'event': 'Listed for sale', 'price': '$330,000(-5.7%)'}, {'date': '11/8/2018', 'event': 'Listing removed', 'price': '$350,000--'}, {'date': '9/6/2018', 'event': 'Price change', 'price': '$350,000(-12.3%)'}, {'date': '7/20/2018', 'event': 'Price change', 'price': '$399,000(-6.1%)'}, {'date': '3/13/2018', 'event': 'Listed for sale', 'price': '$425,000--'}]",,WY,For sale,,Single Family,,1976,353335,82718,5cfabe4d71a2d4351ac3a66c,"{'type': 'Point', 'coordinates': [-105.437159, 44.288998]}",104663647
